CC,CCL,CCO,CI,CLC,CLLC,McCC,NL,NLE,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,HOR_D,HOR_T,HON_D,HON_T,HLEN,HVOC,HDIFF,HVOL,HEFF,HBUGS,HTIME,CYCL,PARAMS,CYCL_DENS,Vuln,repo,holdout
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,2,1,5,5,2,6,8,6,9,17,12,4.5,60.94436251225966,274.24963130516846,0.0203147875040865,15.236090628064916,2,1,100.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,5,3,3,0.0,0,0,0.0,0,26,29,17,1,26,29,17,13,45,23,52,97,36,14.695652173913045,501.4827251399043,7369.615699882072,0.1671609083799681,409.42309443789287,5,1,25.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,6,7,3,1,6,7,3,6,6,6,8,14,12,4.0,50.18947501009619,200.75790004038475,0.0167298250033653,11.153216668910265,2,1,66.66666666666666,0,restify/node-restify,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,4,2,8,8,4,8,14,12,16,30,20,5.333333333333333,129.65784284662087,691.5084951819779,0.0432192809488736,38.41713862122099,2,2,66.66666666666666,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,2,1,3,3,2,4,6,4,7,13,8,3.5,39.0,136.5,0.013,7.583333333333333,1,1,100.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,1,1,1,2,3,2,1.0,3.0,3.0,0.001,0.1666666666666666,1,1,100.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,3,2,4,7,5,3.0,16.253496664211536,48.76048999263461,0.0054178322214038,2.7089161107019226,1,1,100.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,4,3,5,9,6,2.5,23.264662506490403,58.161656266226,0.0077548875021634,3.2312031259014447,1,1,100.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,3,3,4,7,6,2.0,18.09473750504809,36.18947501009619,0.0060315791683493,2.0105263894497885,1,1,100.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,9,9,3,1,9,9,3,9,17,14,19,36,23,6.107142857142858,162.84823041805248,994.5374071959634,0.0542827434726841,55.25207817755352,1,1,20.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,4,2,2,0.0,0,0,0.0,0,11,12,7,1,11,12,7,7,21,13,25,46,20,6.730769230769231,198.80869236481868,1338.135429378587,0.0662695641216062,74.3408571876993,4,1,57.14285714285714,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.2,1,1,0.2,1,4,4,3,1,4,4,3,6,9,6,9,18,12,4.5,64.52932501298082,290.3819625584137,0.0215097750043269,16.132331253245205,1,1,50.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,9,2,2,0.129032,4,1,0.129032,4,27,36,18,1,27,36,18,12,61,34,69,130,46,12.176470588235292,718.0630542874117,8743.473661029071,0.2393543514291372,485.7485367238373,9,1,50.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,5,6,2,1,6,7,3,7,14,11,15,29,18,4.7727272727272725,120.92782504182703,577.15552860872,0.0403092750139423,32.06419603381778,1,1,50.0,0,restify/node-restify,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,2,2,3,5,4,1.5,10.0,15.0,0.0033333333333333,0.8333333333333334,1,1,100.0,0,restify/node-restify,False
0.0211228,2,18,4,0.0159439,0,1,0,0,0.384259,83,0,0.308466,736,133,763,9,0,1650,3136,1132,9,234,197,318,552,206,7.263959390862944,4242.9482910051365,30820.60408339264,1.414316097001712,1712.255782410702,1,0,0.4926108374384236,1,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,1,1,0.428571,9,3,0.428571,9,12,26,10,1,12,26,10,6,19,21,25,44,27,3.571428571428571,209.21505009519265,747.1966074828308,0.0697383500317308,41.510922637935046,2,1,22.22222222222222,1,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,11,0,0,0.2,4,4,0.2,4,16,22,7,0,16,22,7,8,65,31,68,133,39,8.774193548387096,702.9584951086791,6167.893892566474,0.2343194983695597,342.66077180924856,11,0,183.3333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,7,3,3,0.285714,10,7,0.27907,12,25,37,16,0,31,45,20,15,53,24,55,108,39,17.1875,570.8234396371229,9811.027868763049,0.1902744798790409,545.0571038201693,7,0,36.84210526315789,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.555556,10,4,0.423077,11,8,20,6,0,15,30,9,2,6,7,7,13,9,1.0,41.20902501875006,41.20902501875006,0.0137363416729166,2.289390278819448,1,0,20.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.444444,4,4,0.307692,4,5,7,3,0,9,15,7,5,8,7,8,16,12,2.8571428571428568,57.3594000115385,163.88400003296712,0.0191198000038461,9.104666668498174,1,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.378378,14,5,0.378378,14,23,42,18,0,23,42,18,4,72,46,104,176,50,4.521739130434782,993.3186894003514,4491.527986853763,0.3311062298001171,249.5293326029868,1,0,5.88235294117647,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,2,2,0.294118,5,5,0.294118,5,12,14,9,4,12,14,9,9,20,13,27,47,22,9.346153846153848,209.59328607595296,1958.8910967867912,0.0698644286919843,108.82728315482171,3,4,37.5,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,1,1,0.387097,12,5,0.2,16,19,39,12,0,64,100,43,7,45,30,51,96,37,5.95,500.1075231003792,2975.6397624472565,0.1667025077001264,165.3133201359587,3,0,23.07692307692308,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,19,2,2,0.168831,13,4,0.166667,13,64,89,45,1,65,90,46,14,137,72,170,307,86,16.52777777777778,1972.863279693544,32607.04587271274,0.6576210932311813,1811.5025484840407,14,1,28.000000000000004,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,11,4,2,0.0952381,4,3,0.0833333,4,38,50,27,0,44,56,39,10,60,45,96,156,55,10.666666666666666,901.892115309847,9620.182563305034,0.3006307051032823,534.4545868502796,10,0,34.48275862068966,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,1,1,0.136364,3,3,0.107143,3,19,26,15,0,25,32,27,7,39,33,71,110,40,7.530303030303029,585.4120904376099,4408.330438598365,0.1951373634792033,244.90724658879805,3,0,20.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.444444,4,4,0.444444,4,5,7,4,2,5,7,4,4,5,3,8,13,7,5.333333333333333,36.49561398674886,194.6432745959939,0.0121652046622496,10.813515255332996,1,2,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,5,2,1,3,5,2,3,5,5,6,11,8,1.7999999999999998,33.0,59.39999999999999,0.011,3.2999999999999994,1,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.583333,7,7,0.583333,7,5,8,3,2,5,8,3,8,15,8,18,33,16,9.0,132.0,1188.0,0.044,66.0,1,2,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.3,3,3,0.3,3,7,9,6,2,7,9,6,2,15,7,22,37,9,3.142857142857143,117.28722505336556,368.6169930248632,0.0390957416844551,20.47872183471462,1,2,20.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,2,2,0.294118,5,4,0.25,6,12,20,8,1,18,30,12,8,15,9,17,32,17,7.555555555555555,130.79881092001088,988.2576825067488,0.0435996036400036,54.90320458370827,3,1,42.85714285714285,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,1,1,0.409091,9,7,0.321429,9,13,23,9,2,19,34,12,10,24,17,30,54,27,8.823529411764707,256.7639251168273,2265.564045148477,0.0855879750389424,125.86466917491538,3,2,37.5,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,5,2,0,3,5,2,3,5,5,5,10,8,1.5,30.0,45.0,0.01,2.5,1,0,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,1,1,0.4,4,3,0.4,4,6,9,4,0,6,9,4,4,7,9,13,20,13,2.888888888888889,74.00879436282185,213.80318371481863,0.0246695981209406,11.87795465082326,2,0,66.66666666666666,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,4,4,0.444444,4,4,6,2,0,5,7,3,2,2,3,3,5,5,1.0,11.60964047443681,11.60964047443681,0.0038698801581456,0.6449800263576005,1,0,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.4,4,4,0.4,4,6,8,5,2,6,8,5,4,10,14,20,30,18,2.857142857142857,125.09775004326936,357.42214298076965,0.0416992500144231,19.85678572115387,1,2,25.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,8,3,3,0.157895,3,3,0.157895,3,16,21,14,0,16,21,14,13,53,32,57,110,45,11.578125,604.1038405962643,6994.389779403622,0.2013679468654214,388.5772099668679,5,0,38.46153846153847,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,2,2,0.214286,3,3,0.214286,3,11,15,10,0,11,15,10,9,26,17,29,55,26,7.676470588235293,258.5241844977601,1984.5532986445696,0.08617472816592,110.25296103580943,3,0,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.375,3,3,0.272727,3,5,8,3,1,8,11,5,6,9,8,11,20,14,4.125,76.14709844115208,314.10678106975234,0.0253823661470506,17.450376726097353,2,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.375,3,3,0.272727,3,5,8,3,0,8,11,5,5,8,7,8,16,12,2.8571428571428568,57.3594000115385,163.88400003296712,0.0191198000038461,9.104666668498174,1,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.111111,3,3,0.09375,3,24,32,10,1,29,37,15,6,43,36,62,105,42,5.166666666666667,566.1933293917699,2925.332201857478,0.1887311097972566,162.5184556587488,1,1,10.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.3,3,3,0.3,3,7,9,5,0,7,9,5,4,12,8,16,28,12,4.0,100.37895002019238,401.5158000807695,0.0334596500067307,22.30643333782053,2,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.636364,14,14,0.538462,14,8,13,5,1,12,17,8,6,10,6,11,21,12,5.5,75.28421251514429,414.0631688332936,0.025094737505048,23.003509379627424,1,1,25.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,13,4,4,0.289855,20,4,0.289855,20,49,83,33,0,49,83,33,21,138,62,154,292,83,26.080645161290324,1861.5115139533025,48549.42125907242,0.6205038379844341,2697.190069948468,9,0,23.684210526315788,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.555556,5,4,0.304348,7,4,7,2,3,16,27,10,3,7,10,10,17,13,1.5,62.907475208398566,94.36121281259784,0.0209691584027995,5.2422896006998805,1,3,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,1,1,0.615385,8,8,0.615385,8,5,7,3,2,5,7,3,7,10,7,12,22,14,6.0,83.76180828526728,502.57084971160367,0.0279206027617557,27.92060276175576,3,2,150.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,6,2,2,0.533333,8,7,0.533333,8,7,12,5,1,7,12,5,11,22,15,23,45,26,8.433333333333334,211.5197873163492,1783.8168730345449,0.0705065957721163,99.10093739080804,4,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,2,2,0.5,13,7,0.295082,18,13,28,10,0,43,81,33,8,27,24,33,60,32,5.5,300.0,1650.0,0.1,91.66666666666669,3,0,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.344828,10,4,0.333333,11,19,35,11,0,22,40,14,7,28,30,39,67,37,4.55,349.0333754971397,1588.1018585119857,0.1163444584990465,88.22788102844363,2,0,15.384615384615383,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,2,2,0.466667,7,7,0.466667,7,8,10,4,1,8,10,4,6,11,5,9,20,11,5.4,69.18863237274596,373.6186148128282,0.0230628774575819,20.75658971182379,4,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.666667,6,6,0.666667,6,3,5,2,0,3,5,2,3,5,5,5,10,8,1.5,30.0,45.0,0.01,2.5,1,0,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,1,1,0.666667,8,7,0.666667,8,4,8,3,1,4,8,3,7,12,6,13,25,13,7.583333333333333,92.5109929535273,701.5416965642487,0.0308369976511757,38.974538698013816,2,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,6,1,1,0.388889,7,6,0.388889,7,11,16,5,0,11,16,5,6,17,10,18,35,16,5.4,140.0,756.0,0.0466666666666666,42.0,6,0,150.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.333333,4,4,0.333333,4,8,12,6,0,8,12,6,6,14,10,16,30,16,4.800000000000001,120.0,576.0000000000001,0.04,32.00000000000001,2,0,40.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.272727,3,3,0.272727,3,8,12,6,0,8,12,6,5,13,10,15,28,15,3.75,109.39293667703852,410.22351253889445,0.0364643122256795,22.790195141049693,2,0,40.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.272727,3,3,0.272727,3,8,10,4,0,8,10,4,3,5,3,3,8,6,1.5,20.67970000576925,31.019550008653876,0.0068932333352564,1.723308333814104,2,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,5,2,0,3,5,2,3,5,5,5,10,8,1.5,30.0,45.0,0.01,2.5,1,0,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,21,3,3,0.362832,41,11,0.333333,42,72,129,52,4,84,142,59,16,109,66,134,243,82,16.242424242424242,1544.8851371221945,25092.67980295443,0.5149617123740649,1394.0377668308015,16,4,34.04255319148936,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.47619,10,5,0.47619,10,11,23,10,0,11,23,10,3,10,10,11,21,13,1.65,77.70923408096293,128.22023623358885,0.0259030780269876,7.1233464574216026,1,0,11.11111111111111,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,13,5,4,0.380282,27,13,0.380282,27,44,76,33,2,44,76,33,18,98,44,117,215,62,23.931818181818183,1280.1522067331782,30636.369856591744,0.4267174022443927,1702.0205475884302,12,2,35.294117647058826,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,12,5,5,0.289474,11,4,0.289474,11,27,50,21,0,27,50,21,15,71,34,83,154,49,18.308823529411768,864.6653159937421,15831.004682532486,0.288221771997914,879.5002601406936,12,0,54.54545454545454,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,8,4,4,0.272727,9,3,0.272727,9,24,45,22,0,24,45,22,10,26,21,27,53,31,6.428571428571429,262.5724044505044,1687.965457181814,0.0875241348168348,93.775858732323,2,0,40.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,17,3,3,0.263158,10,3,0.25,10,28,44,30,0,30,46,44,8,105,22,102,207,30,18.545454545454547,1015.7263532909634,18837.106915577868,0.3385754510969878,1046.505939754326,17,0,56.66666666666666,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.538462,7,4,0.380952,8,6,12,3,0,13,26,8,3,8,8,9,17,11,1.6875,58.81033751683406,99.24244455965749,0.0196034458389446,5.513469142203193,1,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,2,2,0.153846,4,4,0.153846,4,22,31,15,0,22,31,15,14,67,34,75,142,48,15.441176470588236,793.0646751024042,12245.851600845946,0.2643548917008014,680.3250889358859,4,0,22.22222222222222,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,1,1,0.272727,6,5,0.272727,6,16,22,8,0,16,22,8,12,37,20,43,80,32,12.9,400.0,5159.999999999999,0.1333333333333333,286.66666666666663,4,0,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,1,1,0.315789,6,6,0.315789,6,13,16,6,0,13,16,6,13,27,13,26,53,26,13.0,249.1233050614779,3238.6029657992126,0.0830411016871593,179.92238698884515,2,0,20.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.428571,6,4,0.3,6,8,13,4,1,14,19,8,4,13,7,14,27,11,4.0,93.40465370320705,373.6186148128282,0.0311348845677356,20.75658971182379,2,1,66.66666666666666,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.428571,6,4,0.3,6,8,13,4,1,14,19,8,4,13,7,14,27,11,4.0,93.40465370320705,373.6186148128282,0.0311348845677356,20.75658971182379,2,1,66.66666666666666,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,10,2,2,0.3125,10,3,0.3125,10,22,35,12,0,22,35,12,10,51,30,61,112,40,10.166666666666666,596.0559466273846,6059.902124045077,0.1986853155424615,336.6612291136154,9,0,60.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,8,4,4,0.366667,11,7,0.366667,11,19,29,13,1,19,29,13,13,34,20,38,72,33,12.35,363.1963765938086,4485.475250933537,0.1210654588646028,249.1930694963076,7,1,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,7,2,2,0.405405,15,10,0.405405,15,22,35,15,1,22,35,15,12,52,27,62,114,39,13.77777777777778,602.5358529502963,8301.605085092971,0.2008452843167654,461.2002825051651,6,1,31.57894736842105,0,hakimel/reveal.js,False
0.559524,1,1,1,0.407407,0,4,2,2,0.375,9,6,0.36,9,15,26,11,0,16,27,12,11,32,22,36,68,33,9.0,343.01880011637485,3087.169201047373,0.1143396000387916,171.50940005818742,3,0,25.0,0,hakimel/reveal.js,False
0.534091,1,1,1,0.407407,0,4,2,2,0.375,9,6,0.36,9,15,26,11,0,16,27,12,12,34,23,38,72,35,9.91304347826087,369.3083772200376,3660.9700002681984,0.1231027924066791,203.38722223712213,3,0,25.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,10,2,2,0.366667,11,3,0.366667,11,19,34,12,0,19,34,12,12,38,25,35,73,37,8.399999999999999,380.29009569091335,3194.4368038036714,0.1267633652303044,177.4687113224262,6,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.428571,3,3,0.428571,3,4,6,3,0,4,6,3,3,3,3,4,7,6,2.0,18.09473750504809,36.18947501009619,0.0060315791683493,2.0105263894497885,1,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,10,5,0,7,10,5,4,5,7,8,13,11,2.2857142857142856,44.97261104228487,102.79453952522256,0.0149908703474282,5.710807751401252,2,0,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,6,3,0,4,6,3,2,2,3,3,5,5,1.0,11.60964047443681,11.60964047443681,0.0038698801581456,0.6449800263576005,1,0,50.0,0,hakimel/reveal.js,False
1.0,1,8,1,1.0,0,8,2,2,0.166667,2,0,0.166667,2,10,14,6,0,10,14,6,9,23,11,18,41,20,7.363636363636364,177.19905189038187,1304.8293821019029,0.0590663506301272,72.49052122788349,6,0,100.0,0,hakimel/reveal.js,False
1.0,1,8,1,1.0,0,8,2,2,0.166667,2,0,0.166667,2,10,14,6,0,10,14,6,9,23,11,18,41,20,7.363636363636364,177.19905189038187,1304.8293821019029,0.0590663506301272,72.49052122788349,6,0,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,1,1,0.166667,1,0,0.166667,1,5,8,3,0,5,8,3,7,10,9,9,19,16,3.5,76.0,266.0,0.0253333333333333,14.77777777777778,3,0,150.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,1,1,0.166667,1,0,0.166667,1,5,8,3,0,5,8,3,7,10,9,9,19,16,3.5,76.0,266.0,0.0253333333333333,14.77777777777778,3,0,150.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,5,3,3,0.347826,8,6,0.347826,8,15,20,9,0,15,20,9,10,27,20,26,53,30,6.5,260.0652015672515,1690.423810187135,0.0866884005224171,93.91243389928526,5,0,55.55555555555556,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,2,2,0.5,6,3,0.5,6,6,12,4,0,6,12,4,5,9,7,7,16,12,2.5,57.3594000115385,143.39850002884626,0.0191198000038461,7.966583334935903,3,0,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.444444,4,4,0.444444,4,5,7,3,1,5,7,3,3,3,4,4,7,7,1.5,19.651484454403228,29.47722668160484,0.0065504948181344,1.6376237045336022,2,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,48,5,4,0.356322,31,3,0.356322,31,56,106,55,1,56,106,55,21,158,78,144,302,99,19.384615384615387,2002.065699264042,38809.27355496451,0.667355233088014,2156.070753053584,41,1,51.89873417721519,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,1,1,0.3,6,4,0.3,6,14,19,6,1,14,19,6,8,37,19,45,82,27,9.473684210526317,389.90077517740446,3693.7968174701473,0.1299669250591348,205.21093430389703,2,1,22.22222222222222,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,19,7,4,0.219178,16,3,0.219178,16,57,83,33,1,57,83,33,17,131,44,132,263,61,25.5,1559.7839197790393,39774.4899543655,0.5199279732596798,2209.693886353639,14,1,31.818181818181817,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,5,2,1,3,5,2,2,2,4,4,6,6,1.0,15.509775004326936,15.509775004326936,0.0051699250014423,0.861654166907052,1,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.333333,3,3,0.333333,3,6,8,4,1,6,8,4,8,13,8,17,30,16,8.5,120.0,1020.0,0.04,56.66666666666666,2,1,40.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.333333,3,3,0.333333,3,6,8,4,1,6,8,4,8,13,8,17,30,16,8.5,120.0,1020.0,0.04,56.66666666666666,2,1,40.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.333333,3,3,0.333333,3,6,8,4,1,6,8,4,8,13,8,17,30,16,8.5,120.0,1020.0,0.04,56.66666666666666,2,1,40.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,2,2,0.25,4,4,0.25,4,12,17,7,1,12,17,7,10,19,11,17,36,21,7.727272727272727,158.12342722003538,1221.8628467002734,0.0527078090733451,67.8812692611263,4,1,57.14285714285714,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.461538,6,6,0.461538,6,7,12,6,1,7,12,6,6,19,17,22,41,23,3.882352941176471,185.46604019833757,720.0446266523693,0.0618220133994458,40.00247925846496,1,1,20.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.75,3,3,0.75,3,1,1,4,1,1,1,4,2,4,4,5,9,6,1.25,23.264662506490403,29.080828133113,0.0077548875021634,1.6156015629507223,1,1,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,4,1,1,1,4,2,4,4,5,9,6,1.25,23.264662506490403,29.080828133113,0.0077548875021634,1.6156015629507223,1,1,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,4,1,1,1,4,2,4,4,5,9,6,1.25,23.264662506490403,29.080828133113,0.0077548875021634,1.6156015629507223,1,1,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,4,1,1,1,4,2,4,4,5,9,6,1.25,23.264662506490403,29.080828133113,0.0077548875021634,1.6156015629507223,1,1,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,4,1,1,1,4,2,4,4,5,9,6,1.25,23.264662506490403,29.080828133113,0.0077548875021634,1.6156015629507223,1,1,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,4,1,1,1,4,2,4,4,5,9,6,1.25,23.264662506490403,29.080828133113,0.0077548875021634,1.6156015629507223,1,1,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,5,2,1,3,5,2,1,1,2,2,3,3,0.5,4.754887502163468,2.377443751081734,0.0015849625007211,0.1320802083934296,1,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,5,2,1,3,5,2,1,1,2,2,3,3,0.5,4.754887502163468,2.377443751081734,0.0015849625007211,0.1320802083934296,1,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,5,1,1,0.357143,5,3,0.357143,5,9,14,5,1,9,14,5,9,19,11,20,39,20,8.181818181818182,168.55519570060713,1379.0879648231492,0.0561850652335357,76.6159980457305,4,1,100.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,8,3,3,0.227273,5,3,0.227273,5,17,28,11,1,17,28,11,8,37,23,41,78,31,7.130434782608695,386.4273122101763,2755.394747933431,0.1288091040700587,153.07748599630173,5,1,45.45454545454545,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,2,1,1,0.363636,4,4,0.363636,4,7,9,5,1,7,9,5,5,9,7,11,20,12,3.928571428571429,71.69925001442313,281.6756250566623,0.0238997500048077,15.648645836481238,2,1,50.0,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,2,1,0.333333,6,3,0.333333,6,12,17,7,1,12,17,7,6,13,11,13,26,17,3.545454545454546,106.27403387250884,376.7897564570768,0.0354246779575029,20.932764247615378,3,1,37.5,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,1,0,0,0.466667,14,10,0.466667,14,16,29,15,2,16,29,15,3,40,26,55,95,29,3.173076923076924,461.5081945371194,1464.4010018966292,0.1538360648457064,81.3556112164794,1,2,7.142857142857142,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,3,1,1,0.0909091,1,0,0.0909091,1,10,15,5,1,10,15,5,8,14,6,14,28,14,9.333333333333334,106.6059378176129,994.9887529643872,0.0355353126058709,55.27715294246595,2,1,33.33333333333333,0,hakimel/reveal.js,False
0.0,0,0,0,0.0,0,4,1,1,0.153846,2,0,0.153846,2,11,19,7,0,11,19,7,8,25,15,28,53,23,7.466666666666667,239.7487836710217,1790.1242514102953,0.0799162612236739,99.45134730057195,3,0,42.85714285714285,0,hakimel/reveal.js,False
