AVGNOAL,AVGNODL,AVGNOEMT,AVGNOML,AVGTBC,CC,CCL,CCO,CChurn,CD,CI,CLC,CLLC,CLOC,CYCL,CYCL_DENS,DLOC,HBUGS,HDIFF,HEFF,HLEN,HON_D,HON_T,HOR_D,HOR_T,HTIME,HVOC,HVOL,LDC,LLDC,LLOC,LOC,MNOAL,MNODL,MNOEMT,MNOML,McCC,NII,NL,NLE,NOADD,NOCC,NOCHG,NOContr,NODEL,NOI,NOMOD,NOS,NUMPAR,PARAMS,SOADD,SODEL,SOMOD,TCD,TCLOC,TLLOC,TLOC,TNOS,Vuln,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,repo
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,94.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
17.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,17.0,0.125,1.0,1.0,1.0,2.0,7,50.0,0.0,0.1692663395591838,23.61111111111111,11989.69905210886,99,18,50,17,49,666.0943917838256,35,507.79901867755166,17.0,14.0,14.0,17.0,17.0,0.0,2132.0,0.0,7.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,1,17.0,0.0,0.0,0.125,2.0,14.0,17.0,14.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,25.0,0.0,0.9539112663691356,25.78571428571429,73791.85010555528,422,91,247,19,175,4099.547228086404,110,2861.7337991074064,0.0,0.0,1.0,1.0,1.0,0.0,2225.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
3.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,3.0,0.0,1.0,1.0,1.0,0.0,2,100.0,0.0,0.0038698801581456,1.5,17.414460711655213,5,2,2,3,3,0.9674700395364008,5,11.60964047443681,3.0,3.0,3.0,3.0,3.0,0.0,2132.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
6.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,6.0,0.16666667,1.0,1.0,1.0,1.0,1,33.33333333333333,0.0,0.0143950217445119,1.7142857142857142,74.03154040034694,13,7,8,3,5,4.11286335557483,10,43.18506523353572,6.0,5.0,5.0,6.0,6.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1,6.0,0.0,0.0,0.16666667,1.0,5.0,6.0,3.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
7.0,0.0,2132.0,0.0,0.0,1.0,1.0,46.0,7.0,0.14285715,1.0,1.0,1.0,1.0,3,50.0,0.0,0.048184984012505,7.875,1138.370247295432,37,8,18,7,19,63.242791516412886,15,144.5549520375152,7.0,6.0,6.0,7.0,7.0,0.0,2132.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1,7.0,0.0,0.0,0.14285715,1.0,6.0,7.0,5.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
7.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,7.0,0.14285715,1.0,1.0,1.0,1.0,1,25.0,0.0,0.0296035177451287,1.181818181818182,104.95792655091098,24,11,13,2,11,5.830995919495055,13,88.8105532353862,7.0,6.0,6.0,7.0,7.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,7.0,0.0,0.0,0.14285715,1.0,6.0,7.0,4.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,25.0,0.0,0.9539112663691356,25.78571428571429,73791.85010555528,422,91,247,19,175,4099.547228086404,110,2861.7337991074064,0.0,0.0,1.0,1.0,1.0,0.0,2225.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
4.0,0.0,2132.0,0.0,0.0,1.0,1.0,72.0,4.0,0.0,1.0,1.0,1.0,0.0,1,50.0,0.0,0.0329970759911659,1.25,123.73903496687213,26,12,15,2,11,6.874390831492896,14,98.9912279734977,4.0,4.0,4.0,4.0,4.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
8.0,0.0,2132.0,0.0,0.0,1.0,1.0,46.0,8.0,0.16666667,1.0,1.0,1.0,1.0,1,50.0,0.0,0.0138377264745491,2.0,83.02635884729514,12,7,7,4,5,4.612575491516396,11,41.51317942364757,8.0,7.0,5.0,6.0,8.0,0.0,2132.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,8.0,0.0,0.0,0.125,1.0,7.0,8.0,4.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
4.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,4.0,0.0,1.0,1.0,1.0,0.0,2,66.66666666666666,0.0,0.0453333333333333,6.222222222222222,846.2222222222223,34,9,16,7,18,47.01234567901235,16,136.0,4.0,4.0,4.0,4.0,4.0,0.0,2132.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,25.0,0.0,0.9539112663691356,25.78571428571429,73791.85010555528,422,91,247,19,175,4099.547228086404,110,2861.7337991074064,0.0,0.0,1.0,1.0,1.0,0.0,2225.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
137.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,137.0,0.071428575,1.0,1.0,1.0,8.0,39,40.20618556701031,0.0,1.9980209369006847,51.1651376146789,306687.0485805996,847,109,429,26,418,17038.169365588867,135,5994.062810702055,137.0,122.0,104.0,119.0,137.0,0.0,2132.0,0.0,47.0,0.0,10.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,86.0,1.0,1,137.0,0.0,0.0,0.06153846,8.0,122.0,137.0,109.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9523809523809524,0.0,1.2932038198953035,14.470588235294118,56140.25994604318,571,102,328,9,243,3118.9033303357323,111,3879.611459685911,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
17.0,0.0,2132.0,0.0,0.0,1.0,1.0,42.0,17.0,0.22222222,1.0,1.0,1.0,2.0,1,25.0,0.0,0.0408746284125034,3.541666666666667,434.2929268828486,30,12,17,5,13,24.12738482682492,17,122.6238852375102,17.0,10.0,7.0,9.0,17.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1,17.0,0.0,0.0,0.4117647,7.0,10.0,17.0,7.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
13.0,0.0,2132.0,0.0,0.0,1.0,1.0,3.0,13.0,0.0,1.0,1.0,1.0,0.0,3,50.0,0.0,0.0619180825303296,7.333333333333332,1362.1978156672526,40,15,22,10,18,75.67765642595845,25,185.75424759098897,13.0,11.0,11.0,13.0,13.0,0.0,2132.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,13.0,0.0,0.0,0.0,0.0,11.0,13.0,4.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,23.0,1.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,9.0,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
4.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,4.0,0.0,1.0,1.0,1.0,0.0,1,50.0,0.0,0.0038698801581456,1.0,11.60964047443681,5,3,3,2,2,0.6449800263576005,5,11.60964047443681,4.0,4.0,4.0,4.0,4.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
14.0,0.0,2132.0,0.0,0.0,1.0,1.0,72.0,14.0,0.23076923,1.0,1.0,1.0,3.0,2,100.0,0.0,0.0507895777429107,7.0,1066.5811326011255,39,9,21,6,18,59.2545073667292,15,152.36873322873222,14.0,11.0,10.0,13.0,14.0,0.0,2132.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1,14.0,0.0,0.0,0.21428572,3.0,11.0,14.0,4.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
5.0,0.0,2132.0,0.0,0.0,1.0,1.0,46.0,5.0,0.0,1.0,1.0,1.0,0.0,2,40.0,0.0,0.0422371160262535,9.5625,1211.6772660031477,31,8,17,9,14,67.31540366684153,17,126.71134807876057,5.0,5.0,5.0,5.0,5.0,0.0,2132.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,2,5.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
17.0,0.0,2132.0,0.0,0.0,1.0,1.0,10.0,17.0,0.0,1.0,1.0,1.0,0.0,2,50.0,0.0,0.0266666666666666,5.0,400.0,20,8,10,8,10,22.222222222222214,16,80.0,17.0,17.0,8.0,8.0,17.0,0.0,2132.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1,17.0,0.0,0.0,0.0,0.0,17.0,17.0,13.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,25.0,0.0,0.9539112663691356,25.78571428571429,73791.85010555528,422,91,247,19,175,4099.547228086404,110,2861.7337991074064,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,4.0,21.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9523809523809524,0.0,1.2932038198953035,14.470588235294118,56140.25994604318,571,102,328,9,243,3118.9033303357323,111,3879.611459685911,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
5.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,5.0,0.0,1.0,1.0,1.0,0.0,2,40.0,0.0,0.0569889750197116,8.8,1504.5089405203864,41,10,22,8,19,83.58383002891036,18,170.9669250591348,5.0,5.0,5.0,5.0,5.0,0.0,2132.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1,5.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
23.0,0.0,2132.0,0.0,0.0,1.0,1.0,10.0,23.0,0.0,1.0,1.0,1.0,0.0,1,25.0,0.0,0.0377666090908823,5.333333333333333,604.2657454541176,29,9,16,6,13,33.57031919189541,15,113.29982727264704,23.0,18.0,7.0,9.0,23.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1,23.0,0.0,0.0,0.14285715,3.0,18.0,23.0,15.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,25.0,0.0,0.9539112663691356,25.78571428571429,73791.85010555528,422,91,247,19,175,4099.547228086404,110,2861.7337991074064,0.0,0.0,1.0,1.0,1.0,0.0,2225.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
135.0,0.0,2132.0,0.0,0.0,1.0,1.0,46.0,135.0,0.0882353,1.0,1.0,1.0,3.0,5,23.809523809523807,0.0,0.1626857529167511,15.652173913043477,7639.157093482227,93,23,48,15,45,424.3976163045682,38,488.05725875025337,135.0,116.0,31.0,34.0,135.0,0.0,2132.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,3,135.0,0.0,0.0,0.14074074,19.0,116.0,135.0,85.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
3.0,0.0,2132.0,0.0,0.0,1.0,1.0,72.0,3.0,0.0,1.0,1.0,1.0,0.0,2,100.0,0.0,0.0084220647661728,1.875,47.37411430972208,9,4,5,3,4,2.6318952394290043,7,25.26619429851844,3.0,3.0,3.0,3.0,3.0,0.0,2132.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
2.0,0.0,1736.5,1.0,2.6666667,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8,25.0,0.0,0.9539112663691356,25.78571428571429,73791.85010555528,422,91,247,19,175,4099.547228086404,110,2861.7337991074064,0.0,0.0,2.0,2.0,2.0,0.0,2580.0,1.0,11.0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,17.0,0.0,0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,761.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
27.0,0.0,2132.0,0.0,0.0,1.0,1.0,9.0,27.0,0.0,1.0,1.0,1.0,0.0,1,50.0,0.0,0.0065504948181344,2.0,39.302968908806456,7,3,3,4,4,2.1834982727114696,7,19.651484454403228,27.0,21.0,5.0,5.0,27.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,27.0,0.0,0.0,0.22222222,6.0,21.0,27.0,19.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9523809523809524,0.0,1.2932038198953035,14.470588235294118,56140.25994604318,571,102,328,9,243,3118.9033303357323,111,3879.611459685911,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
3.0,0.0,2132.0,0.0,0.0,1.0,1.0,228.0,3.0,0.0,1.0,1.0,1.0,0.0,1,100.0,0.0,0.01,2.5,75.0,10,4,5,4,5,4.166666666666667,8,30.0,3.0,3.0,3.0,3.0,3.0,0.0,2132.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
21.0,0.0,2132.0,0.0,0.0,1.0,1.0,9.0,21.0,0.1904762,1.0,1.0,1.0,4.0,7,46.66666666666666,0.0,0.2966291179459598,23.714285714285715,21103.04296244114,163,28,83,16,80,1172.3912756911743,44,889.8873538378795,21.0,17.0,17.0,21.0,21.0,0.0,2132.0,0.0,9.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,1,21.0,0.0,0.0,0.1904762,4.0,17.0,21.0,16.0,1,0.0,0.0,0.0,10.0,0.0,textAngular/textAngular
1.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2132.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
6.0,0.0,2132.0,0.0,0.0,1.0,1.0,72.0,6.0,0.0,1.0,1.0,1.0,0.0,1,25.0,0.0,0.0283700378390817,1.95,165.964721358628,23,10,13,3,10,9.220262297701556,13,85.11011351724513,6.0,6.0,6.0,6.0,6.0,0.0,2132.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
12.0,0.0,2132.0,0.0,0.0,1.0,1.0,3.0,12.0,0.16666667,1.0,1.0,1.0,2.0,3,50.0,0.0,0.0274847125055288,5.0,412.27068758293296,23,6,10,6,13,22.90392708794072,12,82.45413751658658,12.0,10.0,10.0,12.0,12.0,0.0,2132.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0,12.0,0.0,0.0,0.16666667,2.0,10.0,12.0,5.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9523809523809524,0.0,1.2932038198953035,14.470588235294118,56140.25994604318,571,102,328,9,243,3118.9033303357323,111,3879.611459685911,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9523809523809524,0.0,1.2932038198953035,14.470588235294118,56140.25994604318,571,102,328,9,243,3118.9033303357323,111,3879.611459685911,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,25.0,0.0,0.9539112663691356,25.78571428571429,73791.85010555528,422,91,247,19,175,4099.547228086404,110,2861.7337991074064,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9523809523809524,0.0,1.2932038198953035,14.470588235294118,56140.25994604318,571,102,328,9,243,3118.9033303357323,111,3879.611459685911,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
1.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9523809523809524,0.0,1.2932038198953035,14.470588235294118,56140.25994604318,571,102,328,9,243,3118.9033303357323,111,3879.611459685911,0.0,0.0,1.0,1.0,1.0,0.0,2580.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,textAngular/textAngular
